Well_ID,Soil_Type
1947,KSFC000007
1948,KSFC000007
1949,KSFC000007
1950,KSFC000007
1951,KSFC000007
1952,KSFC000007
1953,KSFC000007
1954,KSFC000007
1955,KSFC000007
1956,KSFC000007
1957,KSFC000007
1958,KSFC000007
1959,KSFC000007
1960,KSFC000007
1961,KSFC000007
1962,KSFC000007
1963,KSFC000007
1964,KSFC000007
1965,KSFC000007
1966,KSFC000007
1967,KSFC000007
1968,KSFC000007
1969,KSFC000007
1970,KSFC000007
1971,KSFC000007
1972,KSFC000007
1973,KSFC000007
1974,KSFC000007
1975,KSFC000007
1976,KSFC000007
1977,KSFC000007
1978,KSFC000007
1979,KSFC000007
1980,KSFC000007
1981,KSFC000007
1982,KSFC000007
1983,KSFC000007
1984,KSFC000007
1985,KSFC000007
1986,KSFC000007
1987,KSFC000007
1988,KSFC000007
1989,KSFC000007
1990,KSFC000007
1991,KSFC000007
1992,KSFC000007
1993,KSFC000007
1994,KSFC000007
1995,KSFC000007
1996,KSFC000007
1997,KSFC000007
1998,KSFC000007
1999,KSFC000007
2000,KSFC000007
2001,KSFC000007
2002,KSFC000007
2003,KSFC000007
2004,KSFC000007
2005,KSFC000007
2006,KSFC000007
2007,KSFC000007
2008,KSFC000007
2009,KSFC000007
2010,KSFC000007
2011,KSFC000007
2012,KSFC000007
2013,KSFC000007
2014,KSFC000007
2015,KSFC000007
2016,KSFC000007
2017,KSFC000007
2018,KSFC000007
2019,KSFC000007
2020,KSFC000007
2021,KSFC000007
2022,KSFC000007
2023,KSFC000007
2024,KSFC000007
2025,KSFC000007
2026,KSFC000007
2027,KSFC000007
2028,KSFC000007
2029,KSFC000007
2030,KSFC000007
2031,KSFC000007
2032,KSFC000007
2033,KSFC000007
2034,KSFC000007
2035,KSFC000007
2036,KSFC000007
2037,KSFC000007
2038,KSFC000007
2039,KSFC000007
2040,KSFC000007
2041,KSFC000007
2042,KSFC000007
2043,KSFC000007
2044,KSFC000007
2045,KSFC000007
2046,KSFC000007
2047,KSFC000007
2048,KSFC000007
2049,KSFC000007
2050,KSFC000007
2051,KSFC000007
2052,KSFC000007
2053,KSFC000007
2054,KSFC000007
2055,KSFC000007
2056,KSFC000007
2057,KSFC000007
2058,KSFC000007
2059,KSFC000007
2060,KSFC000007
2061,KSFC000007
2062,KSFC000007
2063,KSFC000007
2064,KSFC000007
2065,KSFC000007
2066,KSFC000007
2067,KSFC000007
2068,KSFC000007
2069,KSFC000007
2070,KSFC000007
2071,KSFC000007
2072,KSFC000007
2073,KSFC000007
2074,KSFC000007
2075,KSFC000007
2076,KSFC000007
2077,KSFC000007
2078,KSFC000007
2079,KSFC000007
2080,KSFC000007
2081,KSFC000007
2082,KSFC000007
2083,KSFC000007
2084,KSFC000007
2085,KSFC000007
2086,KSFC000007
2087,KSFC000007
2088,KSFC000007
2089,KSFC000007
2090,KSFC000007
2091,KSFC000007
2092,KSFC000007
2093,KSFC000007
2094,KSFC000007
2095,KSFC000007
2096,KSFC000007
2097,KSFC000007
2098,KSFC000007
2099,KSFC000007
2100,KSFC000007
2101,KSFC000007
2102,KSFC000007
2103,KSFC000007
2104,KSFC000007
2105,KSFC000007
2106,KSFC000007
2107,KSFC000007
2108,KSFC000007
2109,KSFC000007
2110,KSFC000007
2111,KSFC000007
2112,KSFC000007
2113,KSFC000007
2114,KSFC000007
2115,KSFC000007
2116,KSFC000007
2117,KSFC000007
2118,KSFC000007
2119,KSFC000007
2120,KSFC000007
2121,KSFC000007
2122,KSFC000007
2123,KSFC000007
2124,KSFC000007
2125,KSFC000007
2126,KSFC000007
2127,KSFC000007
2128,KSFC000007
2129,KSFC000007
2130,KSFC000007
2131,KSFC000007
2132,KSFC000007
2133,KSFC000007
2134,KSFC000007
2135,KSFC000007
2136,KSFC000007
2137,KSFC000007
2138,KSFC000007
2139,KSFC000007
2140,KSFC000007
2141,KSFC000007
2142,KSFC000007
2143,KSFC000007
2144,KSFC000007
2145,KSFC000007
2146,KSFC000007
2147,KSFC000007
2148,KSFC000007
2149,KSFC000007
2150,KSFC000007
2151,KSFC000007
2152,KSFC000007
2153,KSFC000007
2154,KSFC000007
2155,KSFC000007
2156,KSFC000007
2157,KSFC000007
2158,KSFC000007
2159,KSFC000007
2160,KSFC000007
2161,KSFC000007
2162,KSFC000007
2163,KSFC000007
2164,KSFC000007
2165,KSFC000007
2166,KSFC000007
2167,KSFC000007
2168,KSFC000007
2169,KSFC000007
2170,KSFC000007
2171,KSFC000007
2172,KSFC000007
2173,KSFC000007
2174,KSFC000007
2175,KSFC000007
2176,KSFC000007
2177,KSFC000007
2178,KSFC000007
2179,KSFC000007
2180,KSFC000007
2181,KSFC000007
2182,KSFC000007
2183,KSFC000007
2184,KSFC000007
2185,KSFC000007
2186,KSFC000007
2187,KSFC000007
2188,KSFC000007
2189,KSFC000007
2190,KSFC000007
2191,KSFC000007
2192,KSFC000007
2193,KSFC000007
2194,KSFC000007
2195,KSFC000007
2196,KSFC000007
2197,KSFC000007
2198,KSFC000007
2199,KSFC000007
2200,KSFC000007
2201,KSFC000007
2202,KSFC000007
2203,KSFC000007
2204,KSFC000007
2205,KSFC000007
2206,KSFC000007
2207,KSFC000007
2208,KSFC000007
2209,KSFC000007
2210,KSFC000007
2211,KSFC000007
2212,KSFC000007
2213,KSFC000007
2214,KSFC000007
2215,KSFC000007
2216,KSFC000007
2217,KSFC000007
2218,KSFC000007
2219,KSFC000007
2220,KSFC000007
2221,KSFC000007
2222,KSFC000007
2223,KSFC000007
2224,KSFC000007
2225,KSFC000007
2226,KSFC000007
2227,KSFC000007
2228,KSFC000007
2229,KSFC000007
2230,KSFC000007
2231,KSFC000007
2232,KSFC000007
2233,KSFC000007
2234,KSFC000007
2235,KSFC000007
2236,KSFC000007
2237,KSFC000007
2238,KSFC000007
2239,KSFC000007
2240,KSFC000007
2241,KSFC000007
2242,KSFC000007
2243,KSFC000007
2244,KSFC000007
2245,KSFC000007
2246,KSFC000007
2247,KSFC000007
2248,KSFC000007
2249,KSFC000007
2250,KSFC000007
2251,KSFC000007
2252,KSFC000007
2253,KSFC000007
2254,KSFC000007
2255,KSFC000007
2256,KSFC000007
2257,KSFC000007
2258,KSFC000007
2259,KSFC000007
2260,KSFC000007
2261,KSFC000007
